Post_created_time,is_ad,Post_Owner,Post_Owner_id,is_video,like_count,caption,CaptionHashtag,CaptionMention,PostCount,NumComment
2019-07-19 13:08:12,False,2.8.91,591736915,True,25,올해 첫 태풍인온대 🌪\n수동 부메랑 잼 🤟🏻뒤로 걷기 잼🤘🏻\n태풍오기전에 항상 가서 말을한다\n태풍 잘 견뎌달라고 힘내라고 제발\n쓰러지지말고 뽑히지말라고 기도함\n내새끼들 태풍 지나가고나면 바로🏃🏻‍♀️\n달려가서 잡초 뽑아주께 ~기다려죠\n멀쩡하게 잘 견뎌서 기다려주길바래\n.\n.\n.\n.\n#김해#농사꾼#농부#노농부#벼농사\n#쌀농사#농사스타그램#농촌스타그램\n#2019년#첫태풍#태풍다나스#제발\n#빨리왔다가#가버려#제발#기도드림\n#잘뎐디기를#잘버텨주기를#또기도함,"['#김해', '#농사꾼', '#농부', '#노농부', '#벼농사', '#쌀농사', '#농사스타그램', '#농촌스타그램', '#2019년', '#첫태풍', '#태풍다나스', '#제발', '#빨리왔다가', '#가버려', '#제발', '#기도드림', '#잘뎐디기를', '#잘버텨주기를', '#또기도함']",[],1,1
2019-07-19 13:08:14,False,vergib.ihm.fur.mich__j_min,10362861987,True,0,#태풍다나스 #습기최고조 모든분들피해없이잘지나가기를🙏 #너무덥다 #더위에지침,"['#태풍다나스', '#습기최고조', '#너무덥다', '#더위에지침']",[],1,0
2019-07-19 13:08:33,False,k.green22,2031483262,False,117,올 때마다 새로운 제주🧡.\n우리 일본가지 말아요 제주가요🧡.\n#일단 #내일 #귀가좀요 #태풍다나스 #봐주라 #🙏🏻,"['#일단', '#내일', '#귀가좀요', '#태풍다나스', '#봐주라']",[],1,7
2019-07-19 13:10:21,False,jun0101_,6340744147,True,19,태풍 다나스 제주북상중🌧\n울마당 ㅡㅡ\n.\n.\n.\n#제주#조천읍#선흘리#태풍다나스#제주태풍#울마당어쩔,"['#제주', '#조천읍', '#선흘리', '#태풍다나스', '#제주태풍', '#울마당어쩔']",[],1,1
2019-07-19 13:10:59,False,agnes_jeju,1985679808,False,41,_\n\n태양이 좋아 태양이 좋아!\n\n피하지 않을께. 돌아오라고〰️ .\n\n#코스모스피는 #여름\n#태풍다나스 #이제그만\n#이틀쉬었다 #마이쉬었다아이가 \n#내일도휴무예정 #제주도,"['#코스모스피는', '#여름', '#태풍다나스', '#이제그만', '#이틀쉬었다', '#마이쉬었다아이가', '#내일도휴무예정', '#제주도']",[],1,0
2019-07-19 13:12:54,False,injeong.yang,2719251805,False,56,#태풍다나스 \n#바다보면서\n#둥둥떠있는\n#저거\n#사달라고\n#조르는중,"['#태풍다나스', '#바다보면서', '#둥둥떠있는', '#저거', '#사달라고', '#조르는중']",[],1,13
2019-07-19 13:13:05,False,daon1010,2988926655,False,26,오늘저녁\n#사계바다 \n#해물통갈치조림 \n#여행이아니라먹방인듯 \n#태풍다나스 #휴가는태풍과함께,"['#사계바다', '#해물통갈치조림', '#여행이아니라먹방인듯', '#태풍다나스', '#휴가는태풍과함께']",[],1,0
2019-07-19 13:13:17,False,jj.soraaa,1398145570,True,33,-\n태풍 다나스 💨\n.\n.\n.\n#제주도 #서귀포시  #태풍다나스,"['#제주도', '#서귀포시', '#태풍다나스']",[],1,1
2019-07-19 13:13:27,False,pinik0114,1285865617,False,75,비~가오~는날엔~~난항상~널그~리워~해~\n\n#태풍다나스 #제주도여행,"['#태풍다나스', '#제주도여행']",[],1,7
2019-07-19 13:14:00,False,letterview_,11899292128,False,69,#헬로우마이네임이즈 #레터뷰 #LETTERVIEW #레터 X #인터뷰 X #제주뷰 #제주풍경 #제주도민 #제주이민 #제주살이 #제주도 #JEJUDO #제주여행 #일상 #제주날씨 #태풍다나스 #제주도태풍 #퇴근길\n\nHELLO MY NAME IS\n'레터뷰'\n'제주뷰',"['#헬로우마이네임이즈', '#레터뷰', '#LETTERVIEW', '#레터', '#인터뷰', '#제주뷰', '#제주풍경', '#제주도민', '#제주이민', '#제주살이', '#제주도', '#JEJUDO', '#제주여행', '#일상', '#제주날씨', '#태풍다나스', '#제주도태풍', '#퇴근길']",[],1,0
2019-07-19 13:15:44,False,dojee_dojee,9482889954,True,20,-\n거짓없는\n동영상으로 수익인증가즈아🥰\n-\n-,[],[],1,4
2019-07-19 13:15:58,False,mozzi.ari,3615783084,False,30,응??\n저..저기요 저 내일서울가야하는뎁ㅜㅜ\nㆍ\nㆍ\nㆍ\nㆍ\nㆍ\n#결항\n#태풍다나스,"['#결항', '#태풍다나스']",[],1,12
2019-07-19 13:16:11,False,jeri.mam,15781732743,False,5,"#버숑\n#버숑제리맘\n-\n일자리찾으세요?\n짜투리시간 투잡하고싶으세요?\n걱정nono.고민nono.\n버숑이 도와드려요~\n-\n휴가비용.여가비용 더이상 걱정 끝!\n직장인도 육아맘도 할 수 있는 부업!\n휴대폰만 있으면 \n언제 어디서든 가능해요\n-\n<제리맘의 노하우 100% 전수!>\n■ 부업은 부업답게! 휴대폰으로만 가능\n■ 포토샵 없이도 이미지 제작방법\n■ 인스타, 블로그 교육!\n■ 해시태그 교육법 -\n🍀버숑책임멘토 제리맘\n🍀버숑꼼꼼멘토 제리맘\n-\n⭐혼자하면힘들지만.\n같이하면할수있죠.\n⭐버숑멘토 제리맘이 같이해요.\n-\n\n수익날수밖에 없는 수익구조!!\n7월 정식오픈!!\n-\n☆체험단수익\n☆인스타포스팅수익\n☆광고주영업수익\n☆버니모집수익\n-\n버숑으로\n알바걱정.투잡걱정.날려버리세요.bye👐\n-\n거짓인증안하는양심멘토제리맘^^\n성공하는방법꿀팁알려드릴께요~ -\n상담은 요기로요.\n-\n□ 프로필하단 오픈쳇 or kakao.jerimam0611","['#버숑', '#버숑제리맘']",[],1,1
2019-07-19 13:16:20,False,rahee_vely,1755451366,False,57,뭐야 둘이 너무 똑같자나.....\n표정 왜케 똑같이한거야? ㅋㅋㅋ\n#똑닮 #아빠붕어빵 #내딸 \n비바람뚫고 커피랑 빵먹고 고등어 회떠왔다..\n아빠 고생이 많네...\n.\n.\n#라희네네번째제주여행 #함덕해변 \n#카페델문도 #비오는제주 #태풍다나스\n#우리가족 #사랑해 #비바람을뚫고,"['#똑닮', '#아빠붕어빵', '#내딸', '#라희네네번째제주여행', '#함덕해변', '#카페델문도', '#비오는제주', '#태풍다나스', '#우리가족', '#사랑해', '#비바람을뚫고']",[],1,5
2019-07-19 13:16:36,False,rumi_nary,1449333157,False,108,.\n태풍이오든지 말든지\n우리 혜연이가 먹고 싶다면 와야지 암요~\n이 비를 뚫고 쪽갈비집에서 생파🤣🤣🤣\n에어컨 빵빵...케익에 촛불꺼질까봐 손이 참 바쁘다잉\n#생일축하해 #루미수다팸 #아라캐슬주민 #입도1세 #자발적제주도민 \n#태풍다나스 #태풍전야제 #태풍이오든가말든가 #만나고쪽갈비 \n#쪽갈비 나 뜯고 여기서 우린 #만나고 #오늘의기억 #그날의기억\n#루미수다인연들 #만나면좋은친구 .\n#루미나리 #루미수다 #일상 #제주 #제주살이 #제주라이프 #jeju,"['#생일축하해', '#루미수다팸', '#아라캐슬주민', '#입도1세', '#자발적제주도민', '#태풍다나스', '#태풍전야제', '#태풍이오든가말든가', '#만나고쪽갈비', '#쪽갈비', '#만나고', '#오늘의기억', '#그날의기억', '#루미수다인연들', '#만나면좋은친구', '#루미나리', '#루미수다', '#일상', '#제주', '#제주살이', '#제주라이프', '#jeju']",[],1,9
2019-07-19 13:18:52,False,tajos,32795132,True,28,#지금제주도 #태풍다나스 #이것이복받은자의휴가다,"['#지금제주도', '#태풍다나스', '#이것이복받은자의휴가다']",[],1,2
2019-07-19 13:19:04,False,moon_dongil,2299902330,False,92,#태풍다나스! 비만 내려주고 무사히 지나가기를~!\n#항공기결항 #제주국제공항 #퇴근하면서 #한바퀴돌아본다 #불꺼진레스토랑\n#제주섬은썰렁\nㆍ\nㆍ\n낼 #녹차칼국수한그릇\n#비올때생각나는메뉴\n#문동일셰프 #제주도 #한라산\n#문동일셰프요리아카데미에서 \n#문동일셰프케이터링 #녹차고을 \n#애월맛집 #애월맛집녹차고을 \n#제주여햄 #고사리육개장 #제주밥상A \n#한식대첩 #제주도셰프 \n#춘심이네오메기떡에서,"['#태풍다나스', '#항공기결항', '#제주국제공항', '#퇴근하면서', '#한바퀴돌아본다', '#불꺼진레스토랑', '#제주섬은썰렁', '#녹차칼국수한그릇', '#비올때생각나는메뉴', '#문동일셰프', '#제주도', '#한라산', '#문동일셰프요리아카데미에서', '#문동일셰프케이터링', '#녹차고을', '#애월맛집', '#애월맛집녹차고을', '#제주여햄', '#고사리육개장', '#제주밥상A', '#한식대첩', '#제주도셰프', '#춘심이네오메기떡에서']",[],1,4
2019-07-19 13:19:24,False,flower_hsm,2056668319,False,90,#우리집 #부산지금비옴☔ #장마비#태풍#태풍다나스#집밥스타그램 #집김밥최고 #맛스타그램😋 #맛그램 #맛그램스타 #맛그램스타촵촵 #맛나다요 \n골라 먹는 재미가 있는 집김밥\n윈하는 재료 많이 넣을수있어요 ㅋ\n애들은 어묵 많이 넣고 어묵 김밥\n김밥은 절제가 안됨\n무한폭식🤣🤣,"['#우리집', '#부산지금비옴', '#장마비', '#태풍', '#태풍다나스', '#집밥스타그램', '#집김밥최고', '#맛스타그램', '#맛그램', '#맛그램스타', '#맛그램스타촵촵', '#맛나다요']",[],1,0
2019-07-19 13:20:04,False,jineunjung225,13278926891,False,2,태풍비바람 뚫고 가버린 맛집'베니떼'\n소스가 찐~한 새우파스타랑 야들야들 스테이크 🤤\n1인셰프가 만들어준 저녁만찬~\n냠냠하고 수영하러 고고~~\n#jeju #venite #자은이 #스테이크 #파스타 #태풍다나스 #여행 #일상 #again #good,"['#jeju', '#venite', '#자은이', '#스테이크', '#파스타', '#태풍다나스', '#여행', '#일상', '#again', '#good']",[],1,0
2019-07-19 13:22:17,False,byuli_guesthouse,1423370313,True,204,.\n지금제주..\n일기예보와 달리 \n바 바람이 아직은 쎄지 않습니다..\n.\n요정도 비바람만 계속된다면\n.\n무사히 지나갈듯..\n.\n기상청 예전처럼 여전히 틀리시길 바랍니다..\n.\n공항은 전체 폐쇄 되었네요\n.\n#제주날씨\n#세화바다\n#해안도로\n#태풍다나스\n#조용히가랏\n#제주도날씨,"['#제주날씨', '#세화바다', '#해안도로', '#태풍다나스', '#조용히가랏', '#제주도날씨']",[],1,6
2019-07-19 13:23:12,False,_ginnyland,5835387816,False,24,퇴근길에 우산에 비친 보라보라 하늘💜☔️\n버즈 라이트이어 여러명이 하늘에 둥둥둥☁️🌧😆\n지금은 하늘에 구멍났네 주말안노옹😿\n#대구하늘 #태풍다나스 #태풍다나스북상중 #태풍전야 #보라보라하늘 #보라하늘 #핑크색주황색에이어 #보라보라해 #버즈하늘에둥둥 #토이스토리 #버즈 #버즈우산 #토이스토리우산 #다이소 #다이소토이스토리,"['#대구하늘', '#태풍다나스', '#태풍다나스북상중', '#태풍전야', '#보라보라하늘', '#보라하늘', '#핑크색주황색에이어', '#보라보라해', '#버즈하늘에둥둥', '#토이스토리', '#버즈', '#버즈우산', '#토이스토리우산', '#다이소', '#다이소토이스토리']",[],1,0
2019-07-19 13:23:48,False,pushfully127,2131555859,False,31,#로맨틱하게💐\n#불금\n집에서 #TERRA 한캔과 사랑스런 두 아이와\n비가 왔다 안왔다 하는데 내일까지 많이 오겠죠?#태풍다나스\n불금을 지내본지 어언~~몇년전인지... 날잡고 불금 보내보고 싶네요😩\n\n#아로마테라피스트 #아로마테라피 #천연비누\n#국제아로마연구협회iara #미국아로마테라피협회naha,"['#로맨틱하게', '#불금', '#TERRA', '#태풍다나스', '#아로마테라피스트', '#아로마테라피', '#천연비누', '#국제아로마연구협회iara', '#미국아로마테라피협회naha']",[],1,0
2019-07-19 13:24:09,False,lucy_c_oh,1475650052,False,4,태풍이 온다고라...#태풍다나스,['#태풍다나스'],[],1,0
2019-07-19 13:25:10,False,jeju157,3262369265,False,40,"간단한 태풍 대비요령\n1. 모든 창문에 있는 고리는 꼭 단단히 잠줘주세요.\n(문을 열어두면 바람에 밀려 창문이 열리거나, 한쪽에서 바람이 들어봐 피해를 입힐수 있습니다)\n2. 휴대용 조명을 준비하세요.\n(정전에 대비해 여분의 휴대폰 밧데리나 휴대용 조명을 준비해야 합니다.)\n3.사용하지 않는 전원코드 뽑아두기.\n3.가스벨브 를 잠궈요.\n4.외출을 자제 해야 합니다.\n(외출이 필요 할시 우산보다는 우비른 입으세요)\n5.나무 밑 차량은 넓은 공간으로 이동\n(나무가 쓰러질수 있으니 나무 밑에 차량 밑 용품들은 넓은 공간으로 옮겨 두세요)\n\n#태풍대비 #태풍다나스 #태풍대비행동요령 #서귀포시sns서포터즈","['#태풍대비', '#태풍다나스', '#태풍대비행동요령', '#서귀포시sns서포터즈']",[],1,5
2019-07-19 13:26:07,False,yu_shinae_,1288188594,True,10,비오는 날 수영장은 쪼금 한적해서 좋지만.. 가는길이 험난해🌧🌧🌧\n#수영장까지수영해서갈뻔🏊🏻‍♀️\n#오늘아침☔️ #태풍다나스 #호우경보 #비오는날\n#모닝운동 #수영러버🏊🏻‍♀️,"['#수영장까지수영해서갈뻔', '#오늘아침', '#태풍다나스', '#호우경보', '#비오는날', '#모닝운동', '#수영러버']",[],1,0
2019-07-19 13:26:22,False,milkfam,173943943,False,25,#태풍다나스 도착전 안전하게 #제주도착\n좀늦었으면 입도 못할뻔 #이른여름휴가#우유팸inJeju #절물자연휴양림 #금낭화실\n비속에서 미친척놀기  #성공적,"['#태풍다나스', '#제주도착', '#이른여름휴가', '#우유팸inJeju', '#절물자연휴양림', '#금낭화실', '#성공적']",[],1,0
2019-07-19 13:27:44,False,jeju_cafe_tokyo,1933365691,False,115,해바라기....\n태풍 다나스가 잘 가고.. 내일 해바라기 보고 싶다. #해바라기 #태풍다나스 #카페동경 #가수헨리 #카페동경앤책방 #반고흐,"['#해바라기', '#태풍다나스', '#카페동경', '#가수헨리', '#카페동경앤책방', '#반고흐']",[],1,3
2019-07-19 13:28:42,False,kimseonhye11112608,6175543846,False,50,비진짜많이온다출장갔다온남편은저녁만먹고태풍때문에회사로😭\n바람소리도심상치않은거보니이제슬슬시작하려나본데별일없이무사히지나가주길🙏\n\nㆍ\n\n#태풍다나스#안오면안되니#별탈없기를🙏#지금제주도는비좌락좌락#오늘밤도혼자#혼맥#비긴어게인3#김필목소리너무좋다,"['#태풍다나스', '#안오면안되니', '#별탈없기를', '#지금제주도는비좌락좌락', '#오늘밤도혼자', '#혼맥', '#비긴어게인3', '#김필목소리너무좋다']",[],1,8
2019-07-19 13:29:21,False,5.nnnarae,1534175597,False,37,휴가 1일차\n호텔에서 호캉스중.....행복해...ㅎ..\n우리가 마지막으로 내일까지 비행기 싹다 결항..\n.\n\n#휴가 #제주도 #제주도날씨 #태풍다나스 #비행기결항,"['#휴가', '#제주도', '#제주도날씨', '#태풍다나스', '#비행기결항']",[],1,8
2019-07-19 13:29:50,False,miseon26112017,8172508356,False,31,#대구신세계#지하로이동#먹거리#눈돌아간다\n#자장면#짬뽕#깐풍기#비와서걷지도못하고 \n#헬스다녀야겠다#쇼핑#힐링#필요한것만\n#편한이들❤️#득템한가득👗👚🛍👠\n#운전안하니편하네😄#방학이다가오네\n#태풍다나스#어여지나가세요🙏,"['#대구신세계', '#지하로이동', '#먹거리', '#눈돌아간다', '#자장면', '#짬뽕', '#깐풍기', '#비와서걷지도못하고', '#헬스다녀야겠다', '#쇼핑', '#힐링', '#필요한것만', '#편한이들', '#득템한가득', '#운전안하니편하네', '#방학이다가오네', '#태풍다나스', '#어여지나가세요']",[],1,17
2019-07-19 13:35:39,False,j_ii_n_,1569609486,False,36,.\n내 새꾸\n아빠가 입원해있어서 요즘 계속 신경을 잘 못써주네ㅠ\n그래도 할매 할배랑 그리고 삼튜니랑 잘 놀고 잘먹고 잘 싸고 잘 자고 있지??\n아빠 언능 나아서 엄마 뱃속에 동생이랑 씐나게 놀쟈아^^\n사랑해~~\n.\n#대구#일상#작은짐승#오월이#내일부터휴가#태풍북상중#태풍다나스#큰짐승은병원에#휴가반납#황금돼지띠맘#딸맘#루다맘#방촌동#가창#임신17주0일,"['#대구', '#일상', '#작은짐승', '#오월이', '#내일부터휴가', '#태풍북상중', '#태풍다나스', '#큰짐승은병원에', '#휴가반납', '#황금돼지띠맘', '#딸맘', '#루다맘', '#방촌동', '#가창', '#임신17주0일']",[],1,0
2019-07-19 13:36:03,False,_sweet_life_2019,1196134710,False,22,다나스가 오기전에 우리가 먼저 왔다! 도착하자마자 흑돼지 흡입하고 비오니까 숙소에서 한잔~ 당연히 임산부는 우유한잔\n#제주도 #늘봄흑돼지 #어디든집 #태풍다나스,"['#제주도', '#늘봄흑돼지', '#어디든집', '#태풍다나스']",[],1,5
2019-07-19 13:37:37,False,jejumacaron1020,14048238084,False,1,#월정리 #월정리해수욕장 #마카롱제작소 #제주태풍 #제주비바람 #마카롱제작소 #태풍다나스,"['#월정리', '#월정리해수욕장', '#마카롱제작소', '#제주태풍', '#제주비바람', '#마카롱제작소', '#태풍다나스']",[],1,0
2019-07-19 13:39:13,False,allysjkim,6995157787,False,10,이런...결항이다😭 아시아나 고객센터 전화 20분 대기하고 오후 비행기 겨우 잡고 예약한 스시집도 2부로 옮기고.렌트카는 결항확인서로 전액환불. 취소가 많아서 그런지 렌트카 다시 예약했더니 반값🤪 다이나믹한 제주여행 되시겠다😝 #태풍다나스 #제주여행전날 #비행기결항 #멘탈잡아 #대처완료,"['#태풍다나스', '#제주여행전날', '#비행기결항', '#멘탈잡아', '#대처완료']",[],1,2
2019-07-19 13:39:49,False,ejee.icecat,7468524052,False,6,저 멀리 보이는 #성산일출봉 \n#제주 #태풍다나스 #전복소라문어 #좁쌀막걸리 마시기,"['#성산일출봉', '#제주', '#태풍다나스', '#전복소라문어', '#좁쌀막걸리']",[],1,0
2019-07-19 13:39:55,False,sungminhee,1569889414,False,183,"후회할일은 만들지 말아야 하고,\n불안한 미래는 미루는게 상책.#육십계치킨#태풍다나스","['#육십계치킨', '#태풍다나스']",[],1,0
2019-07-19 13:40:03,False,s.soyeon_05,732040960,True,33,바람에 떠밀려가는중\n.\n유모차 놓고있음 유모차가 혼자 굴러가는 바람\n장난친다고 유모차 놓으니\n윤아 놀라서 유모차 잡으러가고🤭\n예린이 날아가겠다고 하니 \n예린이 챙기라고 윤아 난리난리 \n#엄마는개구쟁이\n#큰딸은심각\n.\n.\n.\n.\n#생후547일 #18개월진입 #만18개월 #육아 #일상 #18개월아기 #태풍 #태풍다나스 #육아스타그램 #불금 #육아 #일상,"['#엄마는개구쟁이', '#큰딸은심각', '#생후547일', '#18개월진입', '#만18개월', '#육아', '#일상', '#18개월아기', '#태풍', '#태풍다나스', '#육아스타그램', '#불금', '#육아', '#일상']",[],1,5
2019-07-19 13:41:40,False,bhj_s2,1170311710,True,69,"오기전까지 갈까말까 고민엄청하다가,\n결국 왔는데 명불허전 싸이콘서트 존잼🤦‍♀️\n잘놀고 스트레스풀고 💃",[],[],1,7
2019-07-19 13:41:42,False,alomom_33,1574589770,False,20,비오는제주를 즐기는 섬과육지의 중간인 아이들🧡🖤💚\n-\n-\n#나의율블리\n#애스타그램 #딸스타그램 #외동딸 #7살\n#일상 #제주도 #아이와제주 #이래서제주 #애월해안도로\n#태풍다나스 #다나스야얌전히지나가죠,"['#나의율블리', '#애스타그램', '#딸스타그램', '#외동딸', '#7살', '#일상', '#제주도', '#아이와제주', '#이래서제주', '#애월해안도로', '#태풍다나스', '#다나스야얌전히지나가죠']",[],1,3
2019-07-19 13:41:47,False,jiyeong103,2490873698,False,51,ㆍ\n-\n-\n\n텀블벅 후원해서 받은 오키로북스의\n'작은서점에서 일을 시작했습니다'를 받자마자\n'큭큭큭' 웃어가며 신나게 읽었어요😆😂😄\nㆍ\n정말이지 오키로북스는...ㅋㅋㅋㅋ\n\nㆍ\n\n그나저나 지금 광주는 태풍의 영향으로 \n바람이 넘 무섭게 창문을 두드려요😭\n\n다들 조심하세요😭\n\nㆍ\n\n#일상스타그램 #책스타그램 #북스타그램 #책추천 #텀블벅 #텀블벅후원 #오키로미터북스토어 #오키로북스 #오키로미터 #작은서점에서일을시작했습니다 #키드작가님 #정말이지오키로북스는👍 #넘웃겨서킄킄ㅋㅋㅋ #광주는현재_태풍영향권 #태풍다나스 #무서운바람에_후덜덜덜😰😨 #모두들태풍조심하세요🙏,"['#일상스타그램', '#책스타그램', '#북스타그램', '#책추천', '#텀블벅', '#텀블벅후원', '#오키로미터북스토어', '#오키로북스', '#오키로미터', '#작은서점에서일을시작했습니다', '#키드작가님', '#정말이지오키로북스는', '#넘웃겨서킄킄ㅋㅋㅋ', '#광주는현재_태풍영향권', '#태풍다나스', '#무서운바람에_후덜덜덜', '#모두들태풍조심하세요']",[],1,1
2019-07-19 13:43:20,False,yeonhwa0615,3917287257,False,38,#태풍 다나스가 북상중인 제주도의 \n제주시 실시간?상황.\n\n태풍이 북상중이라는데...\n3주전 잡은 약속을 어찌할찌 고민하다\n아들이 목빠지게 기다리고 기다리던 친구집 방문이라\n과감하게 도전ㅎㅎ\n\n늦은점심겸저녁으로 보말전을 먹었는데\n막걸리가 빠져 아쉬웠던걸 소원풀이ㅎㅎ\n면접준비때부터 미스일때 만났던 우리들이 이젠 아이들의 엄마가 되어 추억을 쌓으며 세상사는얘기에 푹 빠져 태풍이 오는건지 마는건지... 이제 안전하게 집으로 가는것만 남았다 \n#제주도#제주도날씨#태풍#태풍다나스#5호태풍#물폭탄#태풍북상중\n#한치파전#막걸리#맥주\n#제주아이들#7살#7살아들\n#동기스타그램,"['#태풍', '#제주도', '#제주도날씨', '#태풍', '#태풍다나스', '#5호태풍', '#물폭탄', '#태풍북상중', '#한치파전', '#막걸리', '#맥주', '#제주아이들', '#7살', '#7살아들', '#동기스타그램']",[],1,4
2019-07-19 13:44:23,False,geumju_kiki,1231538479,False,57,*\n바람이\n거세지는 밤 :-(\n.\n.\n후덜덜....\n태풍 무사히 잘 지나가길🙏\n.\n#태풍다나스\n#무사히🙏,"['#태풍다나스', '#무사히']",[],1,8
2019-07-19 13:45:29,False,bookchonplace,7110159904,True,29,너 참 나픈 아이구나!\n뱅기도 결항돼서 못 오시는 분들도 생기게하고 말이야!😭\n.\n.\n유리창에 흘러내리는 빗물을 보며 감상에 젖고 싶지만 집중 못하게 하는 이 #비바람\n어쩔~\n무사무사무사\n.\n.\n#태풍전야\n#태풍다나스\n#오션뷰펜션 \n#제주신축펜션\n#제주동쪽숙소\n#북촌플레이스\n#제주숙소\n#조천숙소\n#제주시조천읍\n#제주북카페\n#올드북촌\n#북촌리\n#함덕\n#동복리\n#김녕\n#너븐숭이43기념관옆,"['#비바람', '#태풍전야', '#태풍다나스', '#오션뷰펜션', '#제주신축펜션', '#제주동쪽숙소', '#북촌플레이스', '#제주숙소', '#조천숙소', '#제주시조천읍', '#제주북카페', '#올드북촌', '#북촌리', '#함덕', '#동복리', '#김녕', '#너븐숭이43기념관옆']",[],1,0
2019-07-19 13:45:54,False,blingbling_kidscafe,7055786772,False,33,"ㅡ\n📣 긴 급 공 지 사 항 안 내 📣\n.\n태풍 영향으로 바닷가 주차를 피하기위해,\n내일 20일(토) 은 휴무를 결정하였습니다.\n.\n부디 헛걸음 하시는 분 없길 바라며🙏\n하루 쉬어갈께요~!\n.\n#반짝반짝키즈카페 #소호동키즈카페 #여수키즈카페 \n#태풍다나스 #여수강타 #태풍피해없으시길바래요","['#반짝반짝키즈카페', '#소호동키즈카페', '#여수키즈카페', '#태풍다나스', '#여수강타', '#태풍피해없으시길바래요']",[],1,1
2019-07-19 13:46:01,False,star8110,3431061592,False,276,가족여행(부산~울진)\n태풍이 오지먄 항상 태풍과 장마와 휴가의 콜라보레이션을 뚫고 평화를 추구했습니다\n.\n태풍 다나스? 맥주이름인가?\n#덕구온천\n#여름휴가\n#가족여행\n#태풍다나스\n#조카쨩,"['#덕구온천', '#여름휴가', '#가족여행', '#태풍다나스', '#조카쨩']",[],1,9
2019-07-19 13:46:38,False,yun860203,14351550534,False,391,#남매맘💑\n\n안남매 투샷❤\n⠀\n몇일전 아침으로 콘푸러스트 먹고\n왔다갔다하며 오빠 괴롭히다가\n⠀\n은근슬쩍 오빠무릎으로 가서\n앉는 두찌ㅋㅋ 얼마나 웃긴지🤣🤣\n⠀\n다행히 밀어내지 않고 안아주는 오빠😍\n대에에박!!! 왠일이여ㅋㅋㅋ\n⠀\n클수록 더 닮아가는 남매 좋아요👫\n⠀\n#아들눈에힘풀어\n#오빠바라기동생\n#해가서쪽에떳나,"['#남매맘', '#아들눈에힘풀어', '#오빠바라기동생', '#해가서쪽에떳나']",[],1,46
2019-07-19 13:47:49,False,ditto_lovely,3944343635,False,29,#태풍다나스 \n#오늘온\n#긴급재난문자 \n#이제바람시작\n#다리건너오는데\n#무서웠다\n#🌀🌀🌀 #☔️☔️☔️ #무사히지나길 \n#🙏🙏🙏🙏,"['#태풍다나스', '#오늘온', '#긴급재난문자', '#이제바람시작', '#다리건너오는데', '#무서웠다', '#무사히지나길']",[],1,4
2019-07-19 13:48:13,False,zia__ho,1735713995,False,25,190719\n태풍이 오지만🌀 사시미는 먹고싶어🐟\n#제주스시권 #태풍다나스,"['#제주스시권', '#태풍다나스']",[],1,0
2019-07-19 13:49:22,False,nbr179839,6447448723,False,16,태풍 땜에 비가올까봐 조마조마\n다이어트 중에 빡씨게 하니 다리 허리 팔\n다 쥐나네\n#태풍다나스 #습도 #대박 #개힘듬 #대구청록회,"['#태풍다나스', '#습도', '#대박', '#개힘듬', '#대구청록회']",[],1,8
2019-07-19 13:50:39,False,lee__won_hee,8632964826,False,6,#태풍 #다나스 #danas #태풍다나스 #다나스danas #태풍주의 #태풍5호 #태풍5호다나스 #비가강약조절하면서오네 #태풍제주통과 #typhoon #typhoondanas,"['#태풍', '#다나스', '#danas', '#태풍다나스', '#다나스danas', '#태풍주의', '#태풍5호', '#태풍5호다나스', '#비가강약조절하면서오네', '#태풍제주통과', '#typhoon', '#typhoondanas']",[],1,0
2019-07-19 13:51:43,False,oooook__90,4169148393,False,30,"-\n올해도 #대구치맥페스티벌 참여✌🏻\n태풍 다나스(DANAS)와 함께한 축제🎉\n비와서 부스안에 자리잡는다고 힘들었..\n비안온 수요일, 목요일 중에 다녀올껄😓\n우산쓰고 치킨이랑 맥주 사느라 🐶고생\n그래도 #김원효심진화 부부도 보고\n마늘치킨도 맛있어서 좋았당~~❤️\n다만 여기저기 카메라에 사진 찍혀서 안습..😭\n내년엔 제발~ 비오지 말아줘🙏🏻","['#대구치맥페스티벌', '#김원효심진화']",[],1,2
