Post_created_time,comment,comment_posted_time,commentor_ID,commentor,comment_hashtag,comment_mention,reply,replied_time,replyer,reply_hashtag,reply_mention,like_count
2019-07-20 03:44:38,"와와아 💗 아이들이 궁금해 할때 설명해줄수있는 아빠 , 넘 멋진것 같아요 👏👏👏👍👍👍",2019-07-20_16-28-56,1602687802,yeonwoo_siwoo__,[],[],@yeonwoo_siwoo__ 알려줄려고 열심히 공부해 와서 알려준답니다 전공 분야는 늘 다르니~~❤️❤️,2019-07-20_22-30-42,dochithink,[],['@yeonwoo_siwoo__'],0
2019-07-20 03:44:38,어머~~ 열공모드💕💕 진지합니다👍 아빠가 설명해주니 얼마니 좋겠어요~ 설명하시는 아버님 어깨에서도 신이가 난게 느껴지네요^^ 정말 보기 좋아요😍,2019-07-20_05-24-15,1792699731,su_hee_an,[],[],@su_hee_an 글쵸 신이 난게 느껴지시죠? 아이들이 아는척 하면 내가 설명할꼬야 라며 ㅋㅋㅋ❤️❤️ 신나서 재미있었답니다💋,2019-07-20_14-32-48,dochithink_math,[],['@su_hee_an'],0
2019-07-20 03:44:38,저도 저리 자상하게 열강해주는 부모가 있다는게 참 부럽습니다~^^ 젠틀맘님 가족 정말 👍,2019-07-20_05-21-16,1957739658,cutiejjin,[],[],@cutiejjin 언제나 좋게 봐주시고 매번 감사하고 고맙습니다👍,2019-07-20_16-12-59,dochithink_math,[],['@cutiejjin'],1
2019-07-20 03:44:38,저도 저리 자상하게 열강해주는 부모가 있다는게 참 부럽습니다~^^ 젠틀맘님 가족 정말 👍,2019-07-20_05-21-16,1957739658,cutiejjin,[],[],@dochithink_math ㅎㅎㅎ 젠틀맘님 가족이고파요~^^,2019-07-20_14-34-06,cutiejjin,[],['@dochithink_math'],0
2019-07-20 03:44:38,저도 저리 자상하게 열강해주는 부모가 있다는게 참 부럽습니다~^^ 젠틀맘님 가족 정말 👍,2019-07-20_05-21-16,1957739658,cutiejjin,[],[],@cutiejjin 간혹 있는 일입니다 매일 저러면 아이들 질릴텐데 간혹 있어서 잼난거랍니다❤️,2019-07-20_14-33-21,dochithink_math,[],['@cutiejjin'],1
2019-07-20 03:44:38,어머~~ 열공모드💕💕 진지합니다👍 아빠가 설명해주니 얼마니 좋겠어요~ 설명하시는 아버님 어깨에서도 신이가 난게 느껴지네요^^ 정말 보기 좋아요😍,2019-07-20_05-24-15,1792699731,su_hee_an,[],[],@su_hee_an 글쵸 신이 난게 느껴지시죠? 아이들이 아는척 하면 내가 설명할꼬야 라며 ㅋㅋㅋ❤️❤️ 신나서 재미있었답니다💋,2019-07-20_14-32-48,dochithink_math,[],['@su_hee_an'],0
2019-07-20 03:44:38,"와와아 💗 아이들이 궁금해 할때 설명해줄수있는 아빠 , 넘 멋진것 같아요 👏👏👏👍👍👍",2019-07-20_16-28-56,1602687802,yeonwoo_siwoo__,[],[],@yeonwoo_siwoo__ 알려줄려고 열심히 공부해 와서 알려준답니다 전공 분야는 늘 다르니~~❤️❤️,2019-07-20_22-30-42,dochithink,[],['@yeonwoo_siwoo__'],0
2019-07-20 05:27:26,"Anyyeong!! Cari album dan lighstick kpop? Yuk cek @matchwith.u, disana juga lagi ngadain giveaway loh, yuk cek @matchwith.u",2019-07-20_14-40-29,4349158606,haviza_jk,[],"['@matchwith.u', '@matchwith.u']",-,-,-,[],[],0
2019-07-20 05:27:26,"Anyyeong!! Cari album dan lighstick kpop? Yuk cek @matchwith.u, disana juga lagi ngadain giveaway loh, yuk cek @matchwith.u",2019-07-20_14-40-29,4349158606,haviza_jk,[],"['@matchwith.u', '@matchwith.u']",-,-,-,[],[],0
2019-07-20 06:22:45,오늘 하루도 화이팅 하세요 ꈍ◡ꈍ,2019-07-20_09-56-33,13329448195,hayena.a,[],[],-,-,-,[],[],0
2019-07-20 06:22:45,오늘 하루도 화이팅 하세요 ꈍ◡ꈍ,2019-07-20_09-56-33,13329448195,hayena.a,[],[],-,-,-,[],[],0
2019-07-20 15:39:33,친구야 여기보세여 어디보세여?,2019-07-20_15-43-01,7952226006,jung_630,[],[],@jung_630 저기 누가잇나봐욯ㅎㅎ,2019-07-20_15-45-06,mi_rudckf,[],['@jung_630'],0
2019-07-20 15:39:33,귀신보노😰,2019-07-20_15-41-25,2789679757,hde_o00,[],[],@hde_o00 그런가봄ㅋㅋㅋㅋㅋ,2019-07-20_15-42-00,mi_rudckf,[],['@hde_o00'],0
2019-07-20 15:39:33,친구야 여기보세여 어디보세여?,2019-07-20_15-43-01,7952226006,jung_630,[],[],@jung_630 저기 누가잇나봐욯ㅎㅎ,2019-07-20_15-45-06,mi_rudckf,[],['@jung_630'],0
2019-07-20 15:39:33,귀신보노😰,2019-07-20_15-41-25,2789679757,hde_o00,[],[],@hde_o00 그런가봄ㅋㅋㅋㅋㅋ,2019-07-20_15-42-00,mi_rudckf,[],['@hde_o00'],0
2019-07-21 01:27:50,헉..상주에서... 근데 여유 넘 부럽다~~😭,2019-07-21_03-03-41,5666373399,sonkyeom,[],[],@sonkyeom ㅎㅎ 비가 와서인지 ㅎ 시원하고 잠도 더 잘오드라 ㅎ,2019-07-21_10-41-26,sunnnnn_1005,[],['@sonkyeom'],0
2019-07-21 01:27:50,헉..상주에서... 근데 여유 넘 부럽다~~😭,2019-07-21_03-03-41,5666373399,sonkyeom,[],[],@sonkyeom ㅎㅎ 비가 와서인지 ㅎ 시원하고 잠도 더 잘오드라 ㅎ,2019-07-21_10-41-26,sunnnnn_1005,[],['@sonkyeom'],0
2019-07-21 02:03:44,리얼 지진인가요? ㄷㄷ,2019-07-21_05-31-45,1718310754,pastel0121,[],[],@bomin.lee 놀라셨겠어요ㅜㅜ,2019-07-21_06-32-52,pastel0121,[],['@bomin.lee'],0
2019-07-21 02:03:44,리얼 지진인가요? ㄷㄷ,2019-07-21_05-31-45,1718310754,pastel0121,[],[],@bomin.lee 놀라셨겠어요ㅜㅜ,2019-07-21_06-32-52,pastel0121,[],['@bomin.lee'],0
2019-07-21 02:03:44,리얼 지진인가요? ㄷㄷ,2019-07-21_05-31-45,1718310754,pastel0121,[],[],@pastel0121 생 리얼 진짜~ 지진요 😳,2019-07-21_06-03-24,bomin.lee,[],['@pastel0121'],0
2019-07-21 02:03:44,리얼 지진인가요? ㄷㄷ,2019-07-21_05-31-45,1718310754,pastel0121,[],[],@pastel0121 생 리얼 진짜~ 지진요 😳,2019-07-21_06-03-24,bomin.lee,[],['@pastel0121'],0
2019-07-21 02:05:59,지진이라니.. 저는 서울인데 못느꼈는데 느끼신분도 있나봐요😦,2019-07-21_04-37-41,735612063,bukgeuk_,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,지진이라니.. 저는 서울인데 못느꼈는데 느끼신분도 있나봐요😦,2019-07-21_04-37-41,735612063,bukgeuk_,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,헐....????? 괜찮으세요????ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2019-07-21_02-55-03,3022516638,turbothedoggydog,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,저는 몰랐는데 상주에 지진났다면서요 뉴스에 나오는데,2019-07-21_02-49-09,5887493292,hajinland02,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,헛 ㅠㅜ,2019-07-21_02-30-43,405896693,ralran,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,본가가 대구인데 가족분들은 아무느낌없엇대요ㅜㅜ 저도 서울에서 대구가는길인데 전혀 못느꼈어요...ㅜㅜ,2019-07-21_02-24-33,1230752971,woniiii222,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,저두요 ㅠㅠ,2019-07-21_02-09-40,1240042607,kimme0507,[],[],@kimme0507 지진 느끼신분 많네요 ㅠㅠㅠㅠ,2019-07-21_02-11-09,kimhwsom1020,[],['@kimme0507'],0
2019-07-21 02:05:59,저도요 ㅠㅠ 무서워요 ㅠㅠ,2019-07-21_02-06-56,2361573949,l2352748,[],[],@l2352748 무섭네여ㅠㅠㅠ 집이 쿠쿠쿵 흔들렸어요 ㄷㄷ,2019-07-21_02-10-51,kimhwsom1020,[],['@l2352748'],0
2019-07-21 02:05:59,저요 여기 서울,2019-07-21_02-06-36,1819681115,mintchococok,[],[],@mintchococok 서울에서도 느꼈군요 ㅠㅠ 무섭네요ㅠㅠㅠ,2019-07-21_02-09-55,kimhwsom1020,[],['@mintchococok'],0
2019-07-21 02:05:59,저도요! 여긴 평택이에요!,2019-07-21_02-06-43,5443322817,minvlogg,[],[],"@minvlogg 평택에서도,, ㅠㅠㅠ",2019-07-21_02-10-14,kimhwsom1020,[],['@minvlogg'],0
2019-07-21 02:05:59,저도요 ㅠㅠ 무서워요 ㅠㅠ,2019-07-21_02-06-56,2361573949,l2352748,[],[],@l2352748 무섭네여ㅠㅠㅠ 집이 쿠쿠쿵 흔들렸어요 ㄷㄷ,2019-07-21_02-10-51,kimhwsom1020,[],['@l2352748'],0
2019-07-21 02:05:59,헐....????? 괜찮으세요????ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2019-07-21_02-55-03,3022516638,turbothedoggydog,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,저는 몰랐는데 상주에 지진났다면서요 뉴스에 나오는데,2019-07-21_02-49-09,5887493292,hajinland02,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,헛 ㅠㅜ,2019-07-21_02-30-43,405896693,ralran,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,본가가 대구인데 가족분들은 아무느낌없엇대요ㅜㅜ 저도 서울에서 대구가는길인데 전혀 못느꼈어요...ㅜㅜ,2019-07-21_02-24-33,1230752971,woniiii222,[],[],-,-,-,[],[],0
2019-07-21 02:05:59,저요...대박이네여,2019-07-21_02-06-17,3445811773,haim_papa,[],[],@haim_papa 저만 느낀게 아니였네요 ㅠㅠㅠㅠ,2019-07-21_02-09-34,kimhwsom1020,[],['@haim_papa'],1
2019-07-21 02:05:59,저요 여기 서울,2019-07-21_02-06-36,1819681115,mintchococok,[],[],@mintchococok 서울에서도 느꼈군요 ㅠㅠ 무섭네요ㅠㅠㅠ,2019-07-21_02-09-55,kimhwsom1020,[],['@mintchococok'],0
2019-07-21 02:05:59,저도요! 여긴 평택이에요!,2019-07-21_02-06-43,5443322817,minvlogg,[],[],"@minvlogg 평택에서도,, ㅠㅠㅠ",2019-07-21_02-10-14,kimhwsom1020,[],['@minvlogg'],0
2019-07-21 02:05:59,저요...대박이네여,2019-07-21_02-06-17,3445811773,haim_papa,[],[],@haim_papa 저만 느낀게 아니였네요 ㅠㅠㅠㅠ,2019-07-21_02-09-34,kimhwsom1020,[],['@haim_papa'],1
2019-07-21 02:05:59,저두요 ㅠㅠ,2019-07-21_02-09-40,1240042607,kimme0507,[],[],@kimme0507 지진 느끼신분 많네요 ㅠㅠㅠㅠ,2019-07-21_02-11-09,kimhwsom1020,[],['@kimme0507'],0
2019-07-21 02:06:24,조심하세유,2019-08-02_01-29-17,15212382469,hu_07_10_06,[],[],-,-,-,[],[],0
2019-07-21 02:06:24,조심하세유,2019-08-02_01-29-17,15212382469,hu_07_10_06,[],[],-,-,-,[],[],0
2019-07-21 02:06:28,재난문자오자마자바로 지진 ...덜덜,2019-07-21_02-28-58,270268896,yul_jin___,[],[],@yul_jin___ 우린 지진오고 문자옴 ㅠ,2019-07-21_02-55-27,classy1st___,[],['@yul_jin___'],0
2019-07-21 02:06:28,나도 방곰...뭔가햇는데 지진이라고 문자옴,2019-07-21_02-41-26,608656028,ej02__,[],[],@ej02__ 시내쪽 다 느꼇을듯,2019-07-21_02-55-46,classy1st___,[],['@ej02__'],0
2019-07-21 02:06:28,?지진왓져?,2019-07-21_03-37-04,2093002970,ssu_ja,[],[],@ssu_ja 웅 ㅠ첨 느낌,2019-07-21_04-28-27,classy1st___,[],['@ssu_ja'],0
2019-07-21 02:06:28,세상에 난왜못느껵지..,2019-07-21_02-14-21,1052663939,gyorjun_,[],[],@7.17h_ 우루루루룰 햇어,2019-07-21_02-55-10,classy1st___,[],['@7.17h_'],0
2019-07-21 02:06:28,살아이찌?,2019-07-21_02-14-13,2044149929,sae.bomvely,[],[],@sae.bomvely 말짱!!,2019-07-21_02-55-05,classy1st___,[],['@sae.bomvely'],0
2019-07-21 02:06:28,나도 처음 느껴봄...,2019-07-21_02-22-58,6732509888,ode__l,[],[],@ode__l 소름 ㅠㅠ,2019-07-21_02-55-19,classy1st___,[],['@ode__l'],0
2019-07-21 02:06:28,오우쮓,2019-07-21_02-16-59,11256483,a_zian_hwan,[],[],@a_zain_hwan ...,2019-07-21_02-55-14,classy1st___,[],['@a_zain_hwan'],0
2019-07-21 02:06:28,?지진왓져?,2019-07-21_03-37-04,2093002970,ssu_ja,[],[],@ssu_ja 웅 ㅠ첨 느낌,2019-07-21_04-28-27,classy1st___,[],['@ssu_ja'],0
2019-07-21 02:06:28,나도 방곰...뭔가햇는데 지진이라고 문자옴,2019-07-21_02-41-26,608656028,ej02__,[],[],@ej02__ 시내쪽 다 느꼇을듯,2019-07-21_02-55-46,classy1st___,[],['@ej02__'],0
2019-07-21 02:06:28,재난문자오자마자바로 지진 ...덜덜,2019-07-21_02-28-58,270268896,yul_jin___,[],[],@yul_jin___ 우린 지진오고 문자옴 ㅠ,2019-07-21_02-55-27,classy1st___,[],['@yul_jin___'],0
2019-07-21 02:06:28,나도 처음 느껴봄...,2019-07-21_02-22-58,6732509888,ode__l,[],[],@ode__l 소름 ㅠㅠ,2019-07-21_02-55-19,classy1st___,[],['@ode__l'],0
2019-07-21 02:06:28,오우쮓,2019-07-21_02-16-59,11256483,a_zian_hwan,[],[],@a_zain_hwan ...,2019-07-21_02-55-14,classy1st___,[],['@a_zain_hwan'],0
2019-07-21 02:06:28,세상에 난왜못느껵지..,2019-07-21_02-14-21,1052663939,gyorjun_,[],[],@7.17h_ 우루루루룰 햇어,2019-07-21_02-55-10,classy1st___,[],['@7.17h_'],0
2019-07-21 02:06:28,살아이찌?,2019-07-21_02-14-13,2044149929,sae.bomvely,[],[],@sae.bomvely 말짱!!,2019-07-21_02-55-05,classy1st___,[],['@sae.bomvely'],0
2019-07-21 02:06:44,우리도 가서 다같이 경기장 흔들고 옵시다!!,2019-07-21_02-40-03,1557799312,h.junny_sr4,[],[],@h.junny_sr4 폭풍득점 ㄱ ㄱ,2019-07-21_03-26-30,daegufc,[],['@h.junny_sr4'],0
2019-07-21 02:06:44,"큰 지진에도 피해가 없어서 다행이지만, 죄송하지만 오늘 저녁엔 상주팬들 맘에는 지진이.. .",2019-07-21_05-06-00,6470186225,imurpapa1978,[],[],-,-,-,[],[],0
2019-07-21 02:06:44,대구여진서포터즈들 출동,2019-07-21_03-57-51,1463272492,kei99011,[],[],-,-,-,[],[],0
2019-07-21 02:06:44,상주전 조심해서 다녀오세요~~^^,2019-07-21_03-46-18,12825318117,myungkoo87,[],[],-,-,-,[],[],0
2019-07-21 02:06:44,#지진,2019-07-21_02-49-55,7128160975,skdud1234558,['#지진'],[],-,-,-,[],[],1
2019-07-21 02:06:44,괜찮겠죠??저희도 가족 모두 상주로 고고싱합니다 ~~,2019-07-21_02-21-59,1933578063,since20061119,[],[],@since20061119 고고고 ㅎㅎ 골 폭풍 기대합니다,2019-07-21_03-27-00,daegufc,[],['@since20061119'],0
2019-07-21 02:06:44,ㅠㅠㅠㅠㅠㅠㅠ😭😭😭😭😭😭,2019-07-21_02-08-31,2280088236,da_zeroo71o,[],[],@da_zeroo71o 여진 대신 대구의 골폭풍 기대 ㅋㅋㅋㅋ,2019-07-21_02-09-03,daegufc,[],['@da_zeroo71o'],0
2019-07-21 02:06:44,깜놀요 가도 되는 거겠..죠?,2019-07-21_02-19-05,1611230643,o2fish_1,[],[],@o2fish_1 될겁니다 ㅋㅋ,2019-07-21_03-26-49,daegufc,[],['@o2fish_1'],1
2019-07-21 02:06:44,얼라리,2019-07-21_05-45-27,11801130806,wonder_1913,[],[],-,-,-,[],[],1
2019-07-21 02:06:44,ㅠㅠㅠㅠㅠㅠㅠ😭😭😭😭😭😭,2019-07-21_02-08-31,2280088236,da_zeroo71o,[],[],@daegufc 제발 오늘도 승리의 오랄라부르면 좋겠어여🌸,2019-07-21_02-10-44,da_zeroo71o,[],['@daegufc'],0
2019-07-21 02:06:44,"큰 지진에도 피해가 없어서 다행이지만, 죄송하지만 오늘 저녁엔 상주팬들 맘에는 지진이.. .",2019-07-21_05-06-00,6470186225,imurpapa1978,[],[],-,-,-,[],[],0
2019-07-21 02:06:44,우리도 가서 다같이 경기장 흔들고 옵시다!!,2019-07-21_02-40-03,1557799312,h.junny_sr4,[],[],@h.junny_sr4 폭풍득점 ㄱ ㄱ,2019-07-21_03-26-30,daegufc,[],['@h.junny_sr4'],0
2019-07-21 02:06:44,상주전 조심해서 다녀오세요~~^^,2019-07-21_03-46-18,12825318117,myungkoo87,[],[],-,-,-,[],[],0
2019-07-21 02:06:44,#지진,2019-07-21_02-49-55,7128160975,skdud1234558,['#지진'],[],-,-,-,[],[],1
2019-07-21 02:06:44,역시 다 같은 생각ㅋㅋ 좀따 상주서 봐요🙋‍♂️🙋‍♂️,2019-07-21_02-25-43,8108364407,blue_collarrr,[],[],@blue_collarrr 상주 가는구먼ㅋㅋ👐,2019-07-21_03-27-13,daegufc,[],['@blue_collarrr'],0
2019-07-21 02:06:44,역시 다 같은 생각ㅋㅋ 좀따 상주서 봐요🙋‍♂️🙋‍♂️,2019-07-21_02-25-43,8108364407,blue_collarrr,[],[],@blue_collarrr 상주 가는구먼ㅋㅋ👐,2019-07-21_03-27-13,daegufc,[],['@blue_collarrr'],0
2019-07-21 02:06:44,괜찮겠죠??저희도 가족 모두 상주로 고고싱합니다 ~~,2019-07-21_02-21-59,1933578063,since20061119,[],[],@since20061119 고고고 ㅎㅎ 골 폭풍 기대합니다,2019-07-21_03-27-00,daegufc,[],['@since20061119'],0
2019-07-21 02:06:44,깜놀요 가도 되는 거겠..죠?,2019-07-21_02-19-05,1611230643,o2fish_1,[],[],@o2fish_1 될겁니다 ㅋㅋ,2019-07-21_03-26-49,daegufc,[],['@o2fish_1'],1
2019-07-21 02:06:44,ㅠㅠㅠㅠㅠㅠㅠ😭😭😭😭😭😭,2019-07-21_02-08-31,2280088236,da_zeroo71o,[],[],@da_zeroo71o 여진 대신 대구의 골폭풍 기대 ㅋㅋㅋㅋ,2019-07-21_02-09-03,daegufc,[],['@da_zeroo71o'],0
2019-07-21 02:06:44,ㅠㅠㅠㅠㅠㅠㅠ😭😭😭😭😭😭,2019-07-21_02-08-31,2280088236,da_zeroo71o,[],[],@daegufc 제발 오늘도 승리의 오랄라부르면 좋겠어여🌸,2019-07-21_02-10-44,da_zeroo71o,[],['@daegufc'],0
2019-07-21 02:06:44,얼라리,2019-07-21_05-45-27,11801130806,wonder_1913,[],[],-,-,-,[],[],1
2019-07-21 02:06:44,대구여진서포터즈들 출동,2019-07-21_03-57-51,1463272492,kei99011,[],[],-,-,-,[],[],0
2019-07-21 02:06:47,글올린거보이 살아있네~^^ㅋ 하이튼 조심혀~~😮😂,2019-07-21_02-16-47,2353745305,lokking7724,[],[],@lokking7724 지금도 살아있다,2019-07-28_03-29-22,antiangel75,[],['@lokking7724'],0
2019-07-21 02:06:47,아끕.. 😂,2019-07-21_02-56-02,6884224957,yangseungsu7724,[],[],@yangseungsu7724 왜 ?디졌으면 좋것나??,2019-07-28_03-29-49,antiangel75,[],['@yangseungsu7724'],0
2019-07-21 02:06:47,헐 놀랐겠다,2019-07-21_03-12-14,2217371325,ej750111,[],[],@ej750111 놀랬다 ㅋㅋ,2019-07-28_03-29-57,antiangel75,[],['@ej750111'],0
2019-07-21 02:06:47,헉..조심하세용ㅡㅜ,2019-07-21_02-16-10,6931532351,bigpig1700,[],[],@bigpig1700 지금은 괜찮아 ㅋㅋ,2019-07-21_04-05-25,antiangel75,[],['@bigpig1700'],0
2019-07-21 02:06:47,아끕.. 😂,2019-07-21_02-56-02,6884224957,yangseungsu7724,[],[],@antiangel75 들킨겨 ... 😢,2019-07-28_03-30-28,yangseungsu7724,[],['@antiangel75'],0
2019-07-21 02:06:47,쌤이 상주에 왜 갔어요??,2019-07-21_08-16-18,5603039878,sunny_harin,[],[],@sunny_harin 놀러 태풍와서 물놀이도 못하공 ㅠㅠ,2019-07-28_03-30-15,antiangel75,[],['@sunny_harin'],0
2019-07-21 02:06:47,쌤이 상주에 왜 갔어요??,2019-07-21_08-16-18,5603039878,sunny_harin,[],[],@antiangel75 상주에 물놀이하는데도 있어요? ㅋㅋㅋㅋ저 할머니댁이 경북상주예요 ㅋㅋㅋㅋ,2019-07-28_10-54-16,sunny_harin,[],['@antiangel75'],0
2019-07-21 02:06:47,헐 놀랐겠다,2019-07-21_03-12-14,2217371325,ej750111,[],[],@ej750111 놀랬다 ㅋㅋ,2019-07-28_03-29-57,antiangel75,[],['@ej750111'],0
2019-07-21 02:06:47,아끕.. 😂,2019-07-21_02-56-02,6884224957,yangseungsu7724,[],[],@yangseungsu7724 왜 ?디졌으면 좋것나??,2019-07-28_03-29-49,antiangel75,[],['@yangseungsu7724'],0
2019-07-21 02:06:47,아끕.. 😂,2019-07-21_02-56-02,6884224957,yangseungsu7724,[],[],@antiangel75 들킨겨 ... 😢,2019-07-28_03-30-28,yangseungsu7724,[],['@antiangel75'],0
2019-07-21 02:06:47,아끕.. 😂,2019-07-21_02-56-02,6884224957,yangseungsu7724,[],[],@yangseungsu7724 언제가는 디질꺼니 걱정마쇼,2019-07-28_03-31-01,antiangel75,[],['@yangseungsu7724'],0
2019-07-21 02:06:47,글올린거보이 살아있네~^^ㅋ 하이튼 조심혀~~😮😂,2019-07-21_02-16-47,2353745305,lokking7724,[],[],@lokking7724 지금도 살아있다,2019-07-28_03-29-22,antiangel75,[],['@lokking7724'],0
2019-07-21 02:06:47,아끕.. 😂,2019-07-21_02-56-02,6884224957,yangseungsu7724,[],[],@yangseungsu7724 언제가는 디질꺼니 걱정마쇼,2019-07-28_03-31-01,antiangel75,[],['@yangseungsu7724'],0
2019-07-21 02:06:47,쌤이 상주에 왜 갔어요??,2019-07-21_08-16-18,5603039878,sunny_harin,[],[],@sunny_harin 놀러 태풍와서 물놀이도 못하공 ㅠㅠ,2019-07-28_03-30-15,antiangel75,[],['@sunny_harin'],0
2019-07-21 02:06:47,헉..조심하세용ㅡㅜ,2019-07-21_02-16-10,6931532351,bigpig1700,[],[],@bigpig1700 지금은 괜찮아 ㅋㅋ,2019-07-21_04-05-25,antiangel75,[],['@bigpig1700'],0
2019-07-21 02:06:47,쌤이 상주에 왜 갔어요??,2019-07-21_08-16-18,5603039878,sunny_harin,[],[],@antiangel75 상주에 물놀이하는데도 있어요? ㅋㅋㅋㅋ저 할머니댁이 경북상주예요 ㅋㅋㅋㅋ,2019-07-28_10-54-16,sunny_harin,[],['@antiangel75'],0
2019-07-21 02:06:55,헉 태풍 영향인가요ㅠㅠㅠㅠ 원태쌤 조심하세요ㅜㅜ,2019-07-21_03-48-10,1379439280,apples.mango,[],[],@mango.steen_ 정작 지진난줄도 모르고 문자보고 알았어요,2019-07-21_09-36-50,hwang_81,[],['@mango.steen_'],0
2019-07-21 02:06:55,헉 태풍 영향인가요ㅠㅠㅠㅠ 원태쌤 조심하세요ㅜㅜ,2019-07-21_03-48-10,1379439280,apples.mango,[],[],@mango.steen_ 정작 지진난줄도 모르고 문자보고 알았어요,2019-07-21_09-36-50,hwang_81,[],['@mango.steen_'],0
2019-07-21 02:07:12,잘보고 가요~~,2019-07-21_22-53-54,8260149166,tension_up_beauty,[],[],-,-,-,[],[],1
2019-07-21 02:07:12,잘보고 가요~~,2019-07-21_22-53-54,8260149166,tension_up_beauty,[],[],-,-,-,[],[],1
2019-07-21 02:07:32,오잉? 부산에서도 느껴져??ㅜㅜ,2019-07-21_02-29-20,4112710581,veronika.byun,[],[],@veronika.byun 부산아니고 속리산 왔거든 건물이 흔들흔들 하드라~~ 😭,2019-07-21_02-30-20,suna83,[],['@veronika.byun'],1
2019-07-21 02:07:32,오잉? 부산에서도 느껴져??ㅜㅜ,2019-07-21_02-29-20,4112710581,veronika.byun,[],[],@veronika.byun ㅇㅇ 다행히 여진은 없넹~ 얼른 가야긋다 ㅎㅎ,2019-07-21_02-41-46,suna83,[],['@veronika.byun'],1
2019-07-21 02:07:32,저느꼈어요!!!,2019-07-21_02-40-26,1377346045,yeo_naa,[],[],@yeo_naa 순간 넘 무서웠어요 😭 상주쪽에 계세용??,2019-07-21_02-42-14,suna83,[],['@yeo_naa'],0
2019-07-21 02:07:32,오잉? 부산에서도 느껴져??ㅜㅜ,2019-07-21_02-29-20,4112710581,veronika.byun,[],[],@suna83 헐ㅠ 괜차나? 조심해ㅜㅜ 낙석도 조심하궁ㅠㅠ,2019-07-21_02-36-06,veronika.byun,[],['@suna83'],1
2019-07-21 02:07:32,저느꼈어요!!!,2019-07-21_02-40-26,1377346045,yeo_naa,[],[],@yeo_naa 순간 넘 무서웠어요 😭 상주쪽에 계세용??,2019-07-21_02-42-14,suna83,[],['@yeo_naa'],0
2019-07-21 02:07:32,오잉? 부산에서도 느껴져??ㅜㅜ,2019-07-21_02-29-20,4112710581,veronika.byun,[],[],@veronika.byun ㅇㅇ 다행히 여진은 없넹~ 얼른 가야긋다 ㅎㅎ,2019-07-21_02-41-46,suna83,[],['@veronika.byun'],1
2019-07-21 02:07:32,오잉? 부산에서도 느껴져??ㅜㅜ,2019-07-21_02-29-20,4112710581,veronika.byun,[],[],@veronika.byun 부산아니고 속리산 왔거든 건물이 흔들흔들 하드라~~ 😭,2019-07-21_02-30-20,suna83,[],['@veronika.byun'],1
2019-07-21 02:07:32,오잉? 부산에서도 느껴져??ㅜㅜ,2019-07-21_02-29-20,4112710581,veronika.byun,[],[],@suna83 헐ㅠ 괜차나? 조심해ㅜㅜ 낙석도 조심하궁ㅠㅠ,2019-07-21_02-36-06,veronika.byun,[],['@suna83'],1
2019-07-21 02:07:42,어머..웬일이야...머여.,2019-07-21_02-22-56,1647924583,dearjjunwan,[],[],@dearjjunwan 서울은 못느꼈어요? 저 진짜 아파트 무너지는줄 알고 뛰쳐나갈라하는데 재난문자왔어요.. 소름😱🥶😱🥶,2019-07-21_02-25-33,amycho1979,[],['@dearjjunwan'],0
2019-07-21 02:07:42,내가둔한건가..여긴못느꼈어..ㅜㅠ,2019-07-21_02-26-05,1647924583,dearjjunwan,[],[],-,-,-,[],[],0
2019-07-21 02:07:42,이모 살아서 내년에 봐야죠❤️,2019-07-21_12-36-36,2271741770,sion_0926,[],[],@sion_0926 이모가 화이팅해서 잘 살아보마~~,2019-07-22_02-02-20,amycho1979,[],['@sion_0926'],1
2019-07-21 02:07:42,진짜??? 무서웠겠다ㅜㅜ,2019-07-21_14-37-24,3159316702,dina_jeju,[],[],@dina_jeju 뭐 무거운거 떨어진거 처럼 쿵소리가 나더니 휘청... 지진 첨느껴봤어요~~,2019-07-22_02-01-56,amycho1979,[],['@dina_jeju'],0
2019-07-21 02:07:42,진짜??? 무서웠겠다ㅜㅜ,2019-07-21_14-37-24,3159316702,dina_jeju,[],[],@dina_jeju 뭐 무거운거 떨어진거 처럼 쿵소리가 나더니 휘청... 지진 첨느껴봤어요~~,2019-07-22_02-01-56,amycho1979,[],['@dina_jeju'],0
2019-07-21 02:07:42,이모 살아서 내년에 봐야죠❤️,2019-07-21_12-36-36,2271741770,sion_0926,[],[],@sion_0926 이모가 화이팅해서 잘 살아보마~~,2019-07-22_02-02-20,amycho1979,[],['@sion_0926'],1
2019-07-21 02:07:42,내가둔한건가..여긴못느꼈어..ㅜㅠ,2019-07-21_02-26-05,1647924583,dearjjunwan,[],[],-,-,-,[],[],0
