Post_created_time,comment,comment_posted_time,commentor_ID,commentor,comment_hashtag,comment_mention,reply,replied_time,replyer,reply_hashtag,reply_mention,like_count
2019-08-06 06:26:02,❤️,2019-08-08_23-33-06,17710803456,kimsoyeong8690,[],[],-,-,-,[],[],0
2019-08-06 06:27:04,냥이도 비 피하는거가?오늘밤이 고비라는데..개안켔나?,2019-08-06_07-55-28,3577549419,sujin9866,[],[],@juuuu__ya 음...잘했네👏👏,2019-08-06_09-33-55,sujin9866,[],['@juuuu__ya'],0
2019-08-06 06:27:04,비오는소리였어??😭,2019-08-06_07-00-16,1536224496,parkssu1706,[],[],@parkssu1706 비를 뚫고 간다 ㅋㅋㅋ,2019-08-06_08-17-40,juuuu__ya,[],['@parkssu1706'],0
2019-08-06 06:27:04,냥이도 비 피하는거가?오늘밤이 고비라는데..개안켔나?,2019-08-06_07-55-28,3577549419,sujin9866,[],[],@sujin9866 냥이 비피하러 와서 심쿵😊 자신없어서 집으로 가는중입니다 ㅋ,2019-08-06_08-18-11,juuuu__ya,[],['@sujin9866'],0
2019-08-06 06:27:04,ㅋㅋㅋ선생님들의 걱정~~~♥,2019-08-06_08-12-11,175293916,sunny_218,[],[],@sunny_218 선생님들의 걱정으로 집으로 복귀중👌🏻ㅋㅋㅋ,2019-08-06_08-17-09,juuuu__ya,[],['@sunny_218'],0
2019-08-06 06:33:47,많이 보던 얼굴이다..,2019-08-06_06-36-10,4275411796,f80m3_go,[],[],@hana__yang 케익이랑 커피 이쁘네,2019-08-06_07-05-54,f80m3_go,[],['@hana__yang'],0
2019-08-06 06:33:47,많이 보던 얼굴이다..,2019-08-06_06-36-10,4275411796,f80m3_go,[],[],@soo.g.go 나도 칭찬해죠,2019-08-06_06-54-41,hana__yang,[],['@soo.g.go'],1
2019-08-06 06:33:47,많이 보던 얼굴이다..,2019-08-06_06-36-10,4275411796,f80m3_go,[],[],@hana__yang 칭찬은 넣어두고 아껴두는걸로........,2019-08-06_07-04-31,f80m3_go,[],['@hana__yang'],0
2019-08-06 06:33:47,오늘 옷입은기 내가 좋아하는 스탈인데 ~ ㅋㅋ,2019-08-06_06-36-27,7906812802,idle_lazy,[],[],@taeta_studio 어깨노출한번ㅋㅋ한국왔늬?,2019-08-06_06-45-40,hana__yang,[],['@taeta_studio'],0
2019-08-06 06:33:47,많이 보던 얼굴이다..,2019-08-06_06-36-10,4275411796,f80m3_go,[],[],@soo.g.go 뒤에 칭찬 깜빡한거 같네 오빠야?🕺🏻👏,2019-08-06_06-54-12,last_me9030,[],['@soo.g.go'],1
2019-08-06 06:33:47,오늘 옷입은기 내가 좋아하는 스탈인데 ~ ㅋㅋ,2019-08-06_06-36-27,7906812802,idle_lazy,[],[],@taeta_studio ㅋㅋㅋ그냥 현실탈피 벗어나고 오는거지ㅋㅋㅋ 벗어나기만해도좋을것같애ㅜ,2019-08-06_10-14-18,hana__yang,[],['@taeta_studio'],0
2019-08-06 06:33:47,많이 보던 얼굴이다..,2019-08-06_06-36-10,4275411796,f80m3_go,[],[],@soo.g.go 해죠. .. 예뿌잖앙😍,2019-08-06_07-05-30,hana__yang,[],['@soo.g.go'],0
2019-08-06 06:33:47,오늘 옷입은기 내가 좋아하는 스탈인데 ~ ㅋㅋ,2019-08-06_06-36-27,7906812802,idle_lazy,[],[],@hana__yang 베트남 가지마 !!! -_-볼거없어 ..,2019-08-06_09-54-39,idle_lazy,[],['@hana__yang'],0
2019-08-06 06:33:47,많이 보던 얼굴이다..,2019-08-06_06-36-10,4275411796,f80m3_go,[],[],@last_me9030 칭찬은 넣어둬,2019-08-06_07-04-42,f80m3_go,[],['@last_me9030'],0
2019-08-06 06:36:11,오ㅋ이거구경만했는데ㅋ4살짜리도괜찮을까요?,2019-08-07_05-21-14,16201104623,hyunslee_0510,[],[],@hyuns_0510 ㅋㅋ도와주셔야해요. 초코렛 튜브를 3분카레처럼 녹혀 트레이에 짜주면 되는데 손아귀 힘이 조금 딸리겠드라구요💦저는 아기가 짜고 빈자리 채워주는식으로다 ㅎㅎㅎ,2019-08-07_05-25-54,hongs.juhyun,[],['@hyuns_0510'],1
2019-08-06 06:36:11,오호 얼초 해봐야겠어요  로봇모양👍👍👍,2019-08-06_13-10-15,14667840235,jjuu_84,[],[],@jjuu_84 초코송이가 난이도가 좀더 낮은거같아요^^🍭🍭,2019-08-07_05-36-09,hongs.juhyun,[],['@jjuu_84'],1
2019-08-06 06:36:11,오호 얼초 해봐야겠어요  로봇모양👍👍👍,2019-08-06_13-10-15,14667840235,jjuu_84,[],[],@hongs.juhyun 초코송이👍👍 잘알겠습니다. ㅋㅋ,2019-08-07_07-09-09,jjuu_84,[],['@hongs.juhyun'],1
2019-08-06 06:36:11,오호 얼초 해봐야겠어요  로봇모양👍👍👍,2019-08-06_13-10-15,14667840235,jjuu_84,[],[],@hongs.juhyun 어머낫 꿀팁감사합니다 😩,2019-08-06_20-03-24,jjuu_84,[],['@hongs.juhyun'],0
2019-08-06 06:36:11,오호 얼초 해봐야겠어요  로봇모양👍👍👍,2019-08-06_13-10-15,14667840235,jjuu_84,[],[],@hongs.juhyun 초코에서 냉장고맛이😭  혀끝예민한 애도 안먹고 저도 웩💦,2019-08-06_13-24-48,hongs.juhyun,[],['@hongs.juhyun'],1
2019-08-06 06:36:11,오ㅋ이거구경만했는데ㅋ4살짜리도괜찮을까요?,2019-08-07_05-21-14,16201104623,hyunslee_0510,[],[],@hongs.juhyun 뭐든지엄마의손길이필요하군요😢,2019-08-07_05-27-34,hyunslee_0510,[],['@hongs.juhyun'],1
2019-08-06 06:36:11,오호 얼초 해봐야겠어요  로봇모양👍👍👍,2019-08-06_13-10-15,14667840235,jjuu_84,[],[],@jjuu_84 ※주의사항※ 초코 키트 냉동실 넣을때 지퍼백 한번 쓰시고 넣으시길 권장,2019-08-06_13-24-17,hongs.juhyun,[],['@jjuu_84'],1
2019-08-06 06:37:20,칭구야 조심해라~~. 별일 없이 잘 지나가기를~,2019-08-06_06-41-29,9842500714,donggun1990,[],[],@donggun1990 오~ 칭구 그쪽은 허리케인이고 여긴 태풍이니깐 별일 없을거여 ㅋㅋㅋㅋ 글자가 두자 더 적잖아,2019-08-06_06-43-29,paxvobiscum_,[],['@donggun1990'],0
2019-08-06 06:37:20,저도 그생각했었는데 같은 생각을 하셨네요 🙊,2019-08-11_22-53-20,3665162159,goyougram,[],[],@goyou.young ㅎㅎ 네~~ 그죠? 더운 오늘 건강 유의하시고 행복한 하루되셔요😊🙏,2019-08-11_23-51-34,paxvobiscum_,[],['@goyou.young'],0
2019-08-06 06:41:54,악 넘 아슬아슬😱,2019-08-06_13-52-53,10178005460,84___seh,[],[],"@84___seh 크크, 안 무너졌다는🤣",2019-08-06_14-23-59,sseonea,[],['@84___seh'],0
2019-08-06 06:41:54,가족들이랑 젠가 하면 꿀잼이에요ㅋㅋㅋㅋ거의 다 제가 지지만😭 막둥이 말 귀여워요〰️♥️,2019-08-08_01-26-25,8708649386,i_love_bd21,[],[],-,-,-,[],[],0
2019-08-06 06:41:54,웃프네요ㅋ 져죠야죵😁😁,2019-08-06_07-36-09,2290371516,organic_mom_lily,[],[],@sseonea_ 허걱~~그건 미쳐ㅋㅋ😁😁,2019-08-06_08-04-55,organic_mom_lily,[],['@sseonea_'],1
2019-08-06 06:41:54,웃프네요ㅋ 져죠야죵😁😁,2019-08-06_07-36-09,2290371516,organic_mom_lily,[],[],@organic_mom_lily 안져줬는데 졌어요ㅜ😢,2019-08-06_08-03-40,sseonea,[],['@organic_mom_lily'],1
2019-08-06 06:41:54,웃프네요ㅋ 져죠야죵😁😁,2019-08-06_07-36-09,2290371516,organic_mom_lily,[],[],@organic_mom_lily 😢그쳐 ..괜히맘상함ㅋㅋ🤣,2019-08-06_08-08-54,sseonea,[],['@organic_mom_lily'],1
2019-08-06 06:41:54,악 ㅋㅋㅋ 오랜만이네요!!!? 진짜 옛날에 신나게긴장하면서햇엇는데🤭,2019-08-06_08-47-13,3472390640,91__tae__won,[],[],@91__tae__won ㅋㅋㅋ 요즘해도 긴장 하실꼬예요😆😆,2019-08-06_09-09-11,sseonea,[],['@91__tae__won'],0
2019-08-06 06:41:54,태풍조심하세영💓 선팔하구가영,2019-08-06_08-29-43,14772429900,flower_dutch,[],[],@flower_dutch 반갑습니다 ㅎ인친님도 태풍조심하세요😊😍,2019-08-06_09-07-57,sseonea,[],['@flower_dutch'],0
2019-08-06 06:42:17,❤️,2019-08-06_06-42-25,10912518596,hui_yaa_12,[],[],#태풍프란시스코 #오는중 #뒹굴뒹굴 #집가고싶다 #눈아파 #오늘하루 #하루스타그램 #일상샷 #흔녀 #얼스타그램 #셀카잼 #셀스타그램 #me #selfie #selfieday #selfiegram #selfietime #소통그램 #선팔하면맞팔 #f4like #likeforlike #instalike #좋아요 #like4like,2019-08-06_06-42-31,hui_yaa_12,"['#태풍프란시스코', '#오는중', '#뒹굴뒹굴', '#집가고싶다', '#눈아파', '#오늘하루', '#하루스타그램', '#일상샷', '#흔녀', '#얼스타그램', '#셀카잼', '#셀스타그램', '#me', '#selfie', '#selfieday', '#selfiegram', '#selfietime', '#소통그램', '#선팔하면맞팔', '#f4like', '#likeforlike', '#instalike', '#좋아요', '#like4like']",[],0
2019-08-06 06:42:17,❤️,2019-08-06_06-42-25,10912518596,hui_yaa_12,[],[],@hui_yaa_12 come inbox i want talk to u,2019-08-06_15-48-03,waseem.khankakar,[],['@hui_yaa_12'],0
2019-08-06 06:42:17,I like it...❤️👌👈,2019-08-06_15-42-35,9125424848,waseem.khankakar,[],[],-,-,-,[],[],1
2019-08-06 06:43:09,삼호철새공원 맥문동 끝내줘요❤️❤️,2019-08-06_07-26-36,16873138689,ulsan__go,[],[],@namgu_tour 가 볼께요.^^ 고맙습니다🌷,2019-08-06_07-34-40,haruemessage,[],['@namgu_tour'],0
2019-08-06 06:46:23,풀떼기 안 좋아하는데 ~열무김치 너무 맛이 있어서 포장 해 달라고 할뻔 했네요👏👏👏,2019-08-06_09-23-29,3082137721,lllbeon,[],[],@doelbeon 😆😆 필요하시면 담번엔 말씀해주세용~~~~ ^^ 맛있게 드셨다니 행복하네요~,2019-08-06_12-53-01,bbulnanhanwoo,[],['@doelbeon'],2
2019-08-06 06:47:22,#태풍 #태풍프란시스코 #마레 #대구동구옷가게 #대구혁신도시 #코디샷 #동호동상록아파트 #일상 #데일리 #패션스타그램 #대구동구 #각산역 #반야월이마트 #대구혁신도시 #옷가게인테리어 #여름세일,2019-08-06_06-50-13,1395558062,yy_mare,"['#태풍', '#태풍프란시스코', '#마레', '#대구동구옷가게', '#대구혁신도시', '#코디샷', '#동호동상록아파트', '#일상', '#데일리', '#패션스타그램', '#대구동구', '#각산역', '#반야월이마트', '#대구혁신도시', '#옷가게인테리어', '#여름세일']",[],-,-,-,[],[],0
2019-08-06 06:47:22,반가워요!‍😁,2019-08-06_08-58-58,6034523414,wlstjs0127,[],[],-,-,-,[],[],0
2019-08-06 06:47:22,🐳,2019-08-06_06-48-08,1395558062,yy_mare,[],[],-,-,-,[],[],0
2019-08-06 06:48:40,나도ㅠㅠㅠㅠㅠㅠㅠㅠ,2019-08-06_07-01-25,10179113286,o._.castle,[],[],-,-,-,[],[],0
2019-08-06 06:49:00,👏,2019-08-06_09-12-22,11653351401,busanaroma,[],[],-,-,-,[],[],0
2019-08-06 06:49:00,할말하않,2019-09-05_23-17-55,6327381860,kimuminsu,[],[],-,-,-,[],[],0
2019-08-06 06:49:00,요즘 모하고다니냐...,2019-08-06_08-51-19,256977366,sj____________kim,[],[],-,-,-,[],[],0
2019-08-06 07:01:01,#딸바보#육아소통#데일리#젊줌마#육아일상#소통#좋아요#부산#데일리#육아템#카페#패피#먹방#먹스타그램#부산맘#태풍프란시스코#태풍주의보#부산태풍#보행기#8갤아기#daily#selfie#selca#ootd#fff#instalike,2019-08-06_07-02-29,1450624257,yu.na_mom,"['#딸바보', '#육아소통', '#데일리', '#젊줌마', '#육아일상', '#소통', '#좋아요', '#부산', '#데일리', '#육아템', '#카페', '#패피', '#먹방', '#먹스타그램', '#부산맘', '#태풍프란시스코', '#태풍주의보', '#부산태풍', '#보행기', '#8갤아기', '#daily', '#selfie', '#selca', '#ootd', '#fff', '#instalike']",[],-,-,-,[],[],0
2019-08-06 07:01:01,역시 유나 다리힘👍,2019-08-06_09-17-41,1648356797,namchelin_star,[],[],-,-,-,[],[],0
2019-08-06 07:01:01,손이꼈어ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2019-08-06_10-09-35,10190186023,jeongcaerin30,[],[],-,-,-,[],[],0
2019-08-06 07:04:24,한때밍❤️❤️,2019-08-06_08-51-14,4341037930,thisispresent,[],[],@hyunjae0305 한때미만 보여?,2019-08-06_10-22-01,kangsejoon52,[],['@hyunjae0305'],0
2019-08-06 07:04:24,한때밍❤️❤️,2019-08-06_08-51-14,4341037930,thisispresent,[],[],@hyunjae0305 때밀어,2019-08-06_10-14-09,leenoeh,[],['@hyunjae0305'],0
2019-08-06 07:08:40,깡지 귀떼기😍😍오늘따라 더 귀여워❤️❤️❤️,2019-08-08_02-22-43,3045437390,banya_is_love,[],[],@banya_is_love 바냐💛 씬나는 하루 보내세욤😍,2019-08-08_02-42-57,kxxng_g,[],['@banya_is_love'],0
2019-08-06 07:08:40,아이고 여긴 더워 죽겠다요😣,2019-08-08_09-24-06,9493116138,berry_strawberry1110,[],[],@berry_strawberry1110 너무 덥죠😭😭딸구도 더위 조심💓,2019-08-08_09-55-38,kxxng_g,[],['@berry_strawberry1110'],0
2019-08-06 07:08:40,귀요미 말티즈 깡지 반가운 편이다솜😁,2019-08-08_09-56-35,4470844224,dasom_nojin2,[],[],-,-,-,[],[],1
2019-08-06 07:08:40,태풍이 또 소멸했다고 하더라구요 ㅋㅋㅋㅋㅋㅋㅋ 한반도 도대체 을마나 더운거냐며..🤣🤣,2019-08-07_05-52-26,11157430682,threedoggy_,[],[],@threedoggy_ 태풍도 피해가는 한반도 열기ㅋㅋㅋㅋㅋ휴🤣🤣,2019-08-07_06-18-47,kxxng_g,[],['@threedoggy_'],0
2019-08-06 07:08:40,비조심 더위 조심 ㅠㅜㅜ 습함에 죽을거같아요 🤣 하아,2019-08-10_13-38-06,1098554842,milk_hodu,[],[],-,-,-,[],[],1
2019-08-06 07:08:40,꺅 깡지야 요 사진 진짜 넘 이쁘다😍♥️♥️,2019-08-10_14-02-41,13286733935,el._.poodle,[],[],@el._.poodle ♥️♥️♥️감사해용,2019-08-10_14-08-22,kxxng_g,[],['@el._.poodle'],1
2019-08-06 07:08:40,안녕👋🏻,2019-08-13_11-04-39,18075518112,06.13u,[],[],@06.13u 탄이네 반가워욤💛,2019-08-13_12-46-44,kxxng_g,[],['@06.13u'],0
2019-08-06 07:08:40,깡쥐야 더운날 더위 조심해❤️❤️❤️❤️,2019-08-09_01-42-59,12075377856,140724_,[],[],-,-,-,[],[],1
2019-08-06 07:08:40,깡지 태풍올땐 아쉽지만 집에서 쉬고 얼른 비 그치고 뛰뛰하자😘,2019-08-06_23-00-55,9887582272,po__bi06,[],[],@po__bi06 태풍이 약하게 지나가서 다행이에요ㅎㅎ 포비네 좋은 하루 보내세욤💛,2019-08-07_01-11-31,kxxng_g,[],['@po__bi06'],1
2019-08-06 07:08:40,뜬금 댓글 죄송해요ㅠㅠ 대구의 다양한 소식을 전해 드리고 있는 대구는지금 이라고 합니다! 혹시 너무너무 죄송한데 ㅠㅠㅠ 피드 보시고 유익하다고 생각하시면 팔로우 부탁 드려도 될까요?💕 실례가 많죠?ㅠㅠ흐규ㅠㅠ 행복한 하루 되시고 좋은 일만 가득가득 하시길 바랍니당 ㅎ힣ㅎㅎ❤️,2019-08-06_07-26-31,8138532011,daegulive,[],[],@daegulive 네 감사합니다😊,2019-08-06_10-32-09,kxxng_g,[],['@daegulive'],0
2019-08-06 07:08:40,태풍 강하게 오려나요? 오늘 진짜 너무 더워가지구 ㅜㅡㅜ 깡지는 산책도 했구나 사진 너무 이쁘게 잘 찍혔어요👍,2019-08-06_11-07-51,5572828083,gurumi_maltese,[],[],@gurumi_maltese 감사합니다😆😆 지금 비바람 불긴해요 여기 남부지방은 어제오늘 조금 선선했어요 위쪽은 많이 덥나봐요😭,2019-08-06_12-03-29,kxxng_g,[],['@gurumi_maltese'],0
2019-08-06 07:08:40,아 귀여워라 ❤️❤️❤️❤️,2019-08-06_07-17-34,7166368305,eeun.__.hye,[],[],@eeun.__.hye 감사합니다❤️❤️,2019-08-06_10-26-57,kxxng_g,[],['@eeun.__.hye'],0
2019-08-06 07:08:40,꺄아😍😍 우리깡지 매일매일 미모갱신이야❤️ 스토리사진보고 소리질렀어요. 아이구 이쁘다 이뻐🙌 진짜 태풍피해없길 바래요... 겁난다후아,2019-08-06_07-21-56,547634851,mung_vely_,[],[],@mung_vely_ 크크 감사합니다😆😆 그쵸 태풍 아직 상륙하지도 않았는데 비가 많이 오네요😭😭 멍이이모 맛저하세요❤️,2019-08-06_10-30-07,kxxng_g,[],['@mung_vely_'],1
2019-08-06 07:08:40,깡지도 하얗게 불태우고 들어왔구낭😅 너무 덥지 ㅠㅠ,2019-08-06_14-44-38,5519868809,lovely.jj00,[],[],@lovely.jj00 태풍 지나고 다시 더워졌네요😭😭,2019-08-07_01-07-34,kxxng_g,[],['@lovely.jj00'],0
2019-08-06 07:08:40,ㅋㅋ깡지 귀가 뭔가 헤어스타일스럽넹❤️ 귀여워🙈,2019-08-06_07-27-20,6295110261,choiohgoo,[],[],@choiohgoo 귀털이 많이 길어서 자를 때가 됐어욬ㅋㅋㅋㅋ🤣🤣,2019-08-06_10-32-49,kxxng_g,[],['@choiohgoo'],1
2019-08-06 07:08:40,헐 애기 너무귀여워요ㅠㅠ😍 저희집 댕댕이 쿠키랑 맞팔 친구해요!!💕💕,2019-08-06_07-48-34,17418267787,hi._.cookie__,[],[],@cookyvely_s2 쿠키 반가워욤💓,2019-08-06_10-33-50,kxxng_g,[],['@cookyvely_s2'],1
2019-08-06 07:08:40,_,2019-08-06_07-08-55,8046742235,kxxng_g,[],[],@kxxng_g #깡지 #멍스타그램 #댕댕이 #말티즈 #강아지 #반려견 #maltese  #dogstagram #doggy #puppy  #daily #데일리 #l4l #f4f #대구 #경북 #소통 #일상 #좋반 #화요일,2019-08-06_07-09-18,kxxng_g,"['#깡지', '#멍스타그램', '#댕댕이', '#말티즈', '#강아지', '#반려견', '#maltese', '#dogstagram', '#doggy', '#puppy', '#daily', '#데일리', '#l4l', '#f4f', '#대구', '#경북', '#소통', '#일상', '#좋반', '#화요일']",['@kxxng_g'],0
2019-08-06 07:08:40,로랑이는 타이밍 놓쳤어요 ㅠㅠㅠ 깡지는 좋겠다❤️,2019-08-06_08-01-45,1367501087,___na_rae_,[],[],@___na_rae_ 로랑이😭 낼 씐나게 산책해❤️,2019-08-06_10-36-40,kxxng_g,[],['@___na_rae_'],0
2019-08-06 07:08:40,깡지 너무 귀여워어,2019-08-06_08-22-17,13267905762,haengbok_hi,[],[],@haengbok_hi 행복이네 감사해욤💛,2019-08-06_10-37-00,kxxng_g,[],['@haengbok_hi'],1
2019-08-06 07:08:40,깡지🐶 산책성공축하🎉 쥬디네동네는 오늘 너무 뜨거워서 해지고 나가려구해용 깡지네도 태풍피해 없길 바라용🙏,2019-08-06_09-12-33,9543907953,ohjudi17,[],[],@ohjudi17 넹 그랬으면 좋겠어요!😭 쥬디네두 산책 신나게 하구 즐거운 저녁 보내세요💛,2019-08-06_10-39-52,kxxng_g,[],['@ohjudi17'],1
2019-08-06 07:08:40,깡지야 마루는 타이밍 놓쳤엉 😭흑흑,2019-08-06_08-47-47,8150831822,maruday_s,[],[],@maruday_s 마루도😭😭 비 그치고 상쾌하게 나가자💛,2019-08-06_10-38-04,kxxng_g,[],['@maruday_s'],0
2019-08-06 07:08:40,"아닛, 깡지 이쁜 미소와함께 카메라 정면샷이라니..오늘 계탔어요😆💕 겨울이네는 이제 산책 후다닥 나가요~!!",2019-08-06_09-03-22,1836794915,namseoyeong,[],[],@namseoyeong 크크 간만에 카메라를 똑바로 봐주더라구요😆😆 겨울이모띠네 산책 잘 하고 오셨나용😍 맛저하세요~💓,2019-08-06_10-39-01,kxxng_g,[],['@namseoyeong'],1
2019-08-06 07:08:40,깡지는 좋겠다 산채기도 다녀오고😮. 태풍이 온다더니 아직 저희 동네누 체감을 못하겠어요~  즐거운 화요일 저녁 되세요~^^,2019-08-06_07-48-35,6926210396,somi_maltese,[],[],@somi_maltese 그렇군욤 여기는 낮부터 비가 추적추적 내리고 있어요😭😭 소미네두 행복한 화요일 저녁 되세요👍,2019-08-06_10-34-49,kxxng_g,[],['@somi_maltese'],0
2019-08-06 07:10:33,네 태풍 피해없기를 바랍니다.  맛있는  사진이  넘 많아서  배고픕니다😢,2019-08-06_10-42-17,9669041039,yuley009,[],[],@yuley009  저도  슬 배가  꺼져서  또  배가  고픕니다  ㅎㅎ 😂😂 야식을  챙겨먹어야겠어요 😂  야식으로 맛있는거 드세요 😂,2019-08-06_11-16-38,witch3370,[],['@yuley009'],1
2019-08-06 07:14:23,놀러놀러~~,2019-08-06_07-34-55,4087533830,jieun.k_fun_fishing,[],[],-,-,-,[],[],0
2019-08-06 07:17:30,앗! 순대~ 우리 공듀님이 한입에 널러덩먹는 그 순대~♥♥♥,2019-08-06_08-56-11,6986173095,yuring_bling,[],[],@yuring_bling 또 먹는걸 보고 싶어 주고싶은 그 순대~❤️❤️❤️,2019-08-06_10-03-46,mansu_touch,[],['@yuring_bling'],0
2019-08-06 07:17:30,어쩜 이렇게 재료가 신선할까요,2019-08-06_23-26-06,5517500868,baramimeomuneun,[],[],@baramimeomuneun 조큼 비싸도 좋은재료를 쓰려해요..어쩔 수 없는거같아요. 좋은건 비싸요😭,2019-08-07_11-55-34,mansu_touch,[],['@baramimeomuneun'],0
2019-08-06 07:17:30,호로록😅😅😅😅,2019-08-06_08-29-45,15254252853,ayoban_home,[],[],@ayoban_home ㅋㅋㅋㅋ😁😁😁,2019-08-06_10-03-21,mansu_touch,[],['@ayoban_home'],0
2019-08-06 07:18:32,태풍올라온다해서 부산잇다가 저도 지금 호다닥 가고이써유,2019-08-06_07-43-58,1575763709,_sun__a,[],[],@_sun__a 갑자기 비가 엄청 오네😱,2019-08-06_08-07-32,im_jinhyeok,[],['@_sun__a'],0
2019-08-06 07:18:32,오 이쁘다😍히히 우리도 거기 갈려고 했는데 히히,2019-08-06_07-57-07,4518428604,sy_kh1113,[],[],@sy_kh1113 ㅋㅋ일찍가서ㅜ자리 잘 잡으세요ㅋ,2019-08-06_08-07-41,im_jinhyeok,[],['@sy_kh1113'],0
2019-08-06 07:19:47,저 아직 못먹어봤는데 요고 요즘 유행인가봐요🙈👍,2019-08-10_11-06-25,1712374677,lavieenbb,[],[],@lavieenbb 흑당버블티 중에 많이 달지않고 펄도 쫀득쪽득한게 맛이 괜찮아요🤗,2019-08-10_11-08-28,yeonu_seonu,[],['@lavieenbb'],0
2019-08-06 07:19:47,앨리 촵촵 맛있는데 ㅎ🕶,2019-08-06_08-41-45,218642464,ggiijjeong,[],[],@ggiijjeong 지연우도 한잔하셨다🤣,2019-08-06_09-10-07,yeonu_seonu,[],['@ggiijjeong'],0
2019-08-06 07:24:12,곱창 곱창 @sujinni220,2019-08-06_07-33-12,2071058990,follon1101,[],['@sujinni220'],@follon1101 🤣🤣🤣🤣,2019-08-06_11-34-33,first_gopchang,[],['@follon1101'],0
2019-08-06 07:24:12,오늘도 행복한 하루 되세요:),2019-08-06_09-19-34,1903712198,songonsig,[],[],@songonsig 네넹🙏🏻,2019-08-06_11-33-03,first_gopchang,[],['@songonsig'],0
2019-08-06 07:25:04,안전 운전 하세요~^_^,2019-08-06_07-39-47,15197837944,as_blingbling__4,[],[],-,-,-,[],[],1
2019-08-06 07:25:04,울 9월 말에 이사한다ㅡㅡ,2019-08-07_05-57-33,5640602697,kim_jong_hak1,[],[],@kim_jong_hak1 오~~ 드뎌 명장동 입성~,2019-08-07_06-01-11,sangwookeom,[],['@kim_jong_hak1'],0
2019-08-06 07:29:04,갠찬음? 😭😭,2019-08-06_11-44-51,46642542,minyoung_729,[],[],-,-,-,[],[],0
2019-08-06 07:29:04,날씨 ㅗㅜㅑ,2019-08-07_01-21-51,8651330752,kown_hyo_jae_,[],[],-,-,-,[],[],0
2019-08-06 07:29:16,#거제도 #친정천국 #딸둘맘 #자매맘 #자매스타그램 #럽스타그램❤️ #행복스타그램 #육아스타그램 #육아소통,2019-08-06_07-32-54,1593634077,gyeonghwa.gim.83,"['#거제도', '#친정천국', '#딸둘맘', '#자매맘', '#자매스타그램', '#럽스타그램', '#행복스타그램', '#육아스타그램', '#육아소통']",[],-,-,-,[],[],0
2019-08-06 07:29:16,왜 우니~ 우리 지연이~👀,2019-08-06_09-32-31,1470846079,yh11hw,[],[],@yh11hw 분유떨어졌는데 안준다고 ㅋㅋ,2019-08-06_10-51-40,gyeonghwa.gim.83,[],['@yh11hw'],0
2019-08-06 07:33:07,바보,2019-08-06_17-00-22,3988793914,sun.hey.me,[],[],@sun.hey.me 브아부~~,2019-08-07_00-23-59,knowing_cafe_4u,[],['@sun.hey.me'],0
2019-08-06 07:34:11,홧팅💕,2019-08-06_08-19-32,8464194810,songjeongin0613,[],[],-,-,-,[],[],0
2019-08-06 07:34:11,생각보단 조용하네^^,2019-08-06_09-07-02,4319367806,hyeongseonh,[],[],-,-,-,[],[],0
2019-08-06 07:34:32,판포포구를 이용해 주셔서 감사합니다~😀,2019-08-06_08-38-44,4859699632,panpo_pogu,[],[],-,-,-,[],[],0
2019-08-06 07:34:32,홍스방 쵝오 멋쪄👏,2019-08-06_07-48-14,5883497619,banggucha,[],[],-,-,-,[],[],1
2019-08-06 07:34:47,❤️,2019-08-06_07-40-49,1275448987,seojin_nu,[],[],-,-,-,[],[],0
2019-08-06 07:34:47,#인스타라이프 #인스타데일리 #인스타일상 #데일리 #투데이 #데일리그램 #오늘 #오늘도 #오늘은 #오늘의 #오늘하루 #일상 #일상그램 #일상스타그램 #일상생활 #일상소통 #일상기록 #일상스타 #소통 #소통해요 #소통스타그램 #뉴스키너 #대구뉴스킨 #태풍 #대구날씨 #맞팔 #선팔,2019-08-06_07-40-48,1275448987,seojin_nu,"['#인스타라이프', '#인스타데일리', '#인스타일상', '#데일리', '#투데이', '#데일리그램', '#오늘', '#오늘도', '#오늘은', '#오늘의', '#오늘하루', '#일상', '#일상그램', '#일상스타그램', '#일상생활', '#일상소통', '#일상기록', '#일상스타', '#소통', '#소통해요', '#소통스타그램', '#뉴스키너', '#대구뉴스킨', '#태풍', '#대구날씨', '#맞팔', '#선팔']",[],-,-,-,[],[],0
2019-08-06 07:34:47,😍😉,2019-08-06_12-34-32,4871584267,tariq.arich,[],[],-,-,-,[],[],0
2019-08-06 07:34:47,찍사괜찮은듯?💙,2019-08-06_07-47-05,1711295805,hyojin_1008,[],[],@hyojin_1008 그 쪽 찍사도 괜찮았을껄?🤟,2019-08-06_07-57-25,seojin_nu,[],['@hyojin_1008'],0
2019-08-06 07:34:47,💛,2019-08-06_07-40-50,1275448987,seojin_nu,[],[],-,-,-,[],[],0
2019-08-06 07:35:17,🧒,2019-08-06_07-37-03,1902023108,siwan_daddy_,[],[],-,-,-,[],[],0
